Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Quantity;Summary;Description;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)
;1;KAWA BISZKOPT;Kawa,Kawy Smakowe;12.95;1;41;Kawa Arabica o smaku biszkoptowym;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawabiszkopt/img_0.jpg, http://localhost/images/product_images/kawabiszkopt/img_1.jpg;1
;1;KAWA CHOCO CREAM;Kawa,Kawy Smakowe;12.95;1;97;Kawa smakowa z nutami czekolady, śmietanki i toffi;Choco Cream to wyjątkowa kompozycja dla miłośników głębokiego smaku i aksamitnej słodyczy. Aromatyczna kawa doskonale łączy nuty czekolady, śmietanki, toffi oraz subtelny akcent znanego likieru, tworząc harmonijną i kuszącą mieszankę. Każdy łyk to podróż do świata intensywnych doznań – czekoladowa głębia spotyka się z kremową słodyczą i delikatnym, rozgrzewającym akcentem, który rozpieszcza zmysły. Kawa o smaku Choco Cream to idealny wybór na chwile relaksu i przyjemności, zarówno o poranku, jak i podczas spotkań z przyjaciółmi. Kawa, która otula smakiem i zapachem, pozostawiając niezapomniane, słodkie wrażenia.;1;http://localhost/images/product_images/kawachococream/img_0.jpg;1
;1;KAWA CHWILE PRZY KOMINKU;Kawy Smakowe;12.95;1;71;Kawa o smaku czekolady, goździka i cynamonu;Składniki: kawa ziarnista 98%, aromat;1;http://localhost/images/product_images/kawachwileprzykominku/img_0.jpg;1
;1;KAWA CREME BRULE;Kawa,Kawy Smakowe;12.95;1;84;Kawa Arabica o smaku creme brule.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawacremebrule/img_0.jpg, http://localhost/images/product_images/kawacremebrule/img_1.jpg;1
;1;KAWA CZEKOLADA-MIĘTA;Kawa,Kawy Smakowe;12.95;1;11;Kawa Arabica o smaku czekolady i mięty.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawaczekolada-mita/img_0.jpg, http://localhost/images/product_images/kawaczekolada-mita/img_1.jpg;1
;1;KAWA CZEKOLADA-ORZECH;Kawa,Kawy Smakowe;12.95;1;4;Kawa Arabica o smaku czekolady i orzechów.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawaczekolada-orzech/img_0.jpg, http://localhost/images/product_images/kawaczekolada-orzech/img_1.jpg;1
;1;KAWA IRISH CREAM;Kawa,Kawy Smakowe;12.95;1;21;Kawa Arabica o smaku irish cream.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawairishcream/img_0.jpg, http://localhost/images/product_images/kawairishcream/img_1.jpg;1
;1;KAWA IRISH WHISKEY;Kawa,Kawy Smakowe;12.95;1;19;Kawa Arabica o smaku irish whiskey.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawairishwhiskey/img_0.jpg, http://localhost/images/product_images/kawairishwhiskey/img_1.jpg;1
;1;KAWA KRUCHE CIASTKO;Kawa,Kawy Smakowe;12.95;1;89;Kawa Arabica o smaku kruchego ciasteczka.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawakrucheciastko/img_0.jpg, http://localhost/images/product_images/kawakrucheciastko/img_1.jpg;1
;1;KAWA MARCEPAN;Kawa,Kawy Smakowe;12.95;1;90;Kawa Arabica o smaku marcepanowym.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawamarcepan/img_0.jpg, http://localhost/images/product_images/kawamarcepan/img_1.jpg;1
;1;KAWA MLECZNY KARMEL;Kawa,Kawy Smakowe;12.95;1;38;Kawa Arabica o smaku mlecznego karmelu;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawamlecznykarmel/img_0.jpg, http://localhost/images/product_images/kawamlecznykarmel/img_1.jpg;1
;1;KAWA O SMAKU BIAŁEJ CZEKOLADY;Kawa,Kawy Smakowe;12.95;1;1;Kawa o smaku białej czekolady.;Nowość, która łączy przyjemność picia kawy oraz bogactwo tradycyjnych ziaren z delikatną słodyczą białej czekolady. Kawa o smaku białej czekolady to prawdziwa uczta dla zmysłów, która zachwyci zarówno miłośników klasycznych napojów kawowych, jak i tych, którzy szukają nowych, ekscytujących doznań smakowych. To doskonały wybór na poranne pobudzenie, popołudniowy relaks czy spotkania z przyjaciółmi. Jej delikatny, ale pełen czekoladowej słodyczy profil sprawia, że jest świetnym towarzyszem deserów i słodkich przekąsek, a także wspaniałym prezentem dla każdego kawosza.;1;http://localhost/images/product_images/kawaosmakubiaejczekolady/img_0.jpg;1
;1;KAWA ORZECH-KREM;Kawa,Kawy Smakowe;12.95;1;70;Kawa Arabica o smaku orzechów w kremie.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawaorzech-krem/img_0.jpg, http://localhost/images/product_images/kawaorzech-krem/img_1.jpg;1
;1;KAWA PISTACJOWA;Kawa,Kawy Smakowe;12.95;1;60;Kawa Arabica o smaku pistacjowym.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawapistacjowa/img_0.jpg, http://localhost/images/product_images/kawapistacjowa/img_1.jpg;1
;1;KAWA POMARAŃCZOWA;Kawa,Kawy Smakowe;12.95;1;66;Kawa Arabica o smaku pomarańczowym.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawapomaraczowa/img_0.jpg, http://localhost/images/product_images/kawapomaraczowa/img_1.jpg;1
;1;KAWA ŚLIWKA W CZEKOLADZIE;Kawa,Kawy Smakowe;12.95;1;5;Kawa Arabica o smaku śliwki w czekoladzie;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawaliwkawczekoladzie/img_0.jpg, http://localhost/images/product_images/kawaliwkawczekoladzie/img_1.jpg;1
;1;KAWA SŁONY KARMEL;Kawa,Kawy Smakowe;12.95;1;82;Kawa o smaku słonego karmelu.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawasonykarmel/img_0.jpg;1
;1;KAWA TIRAMISU;Kawa,Kawy Smakowe;12.95;1;86;Kawa Arabica o smaku tiramisu.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawatiramisu/img_0.jpg, http://localhost/images/product_images/kawatiramisu/img_1.jpg;1
;1;KAWA WAFELEK W CZEKOLADZIE;Kawa,Kawy Smakowe;12.95;1;92;Kawa o smaku wafelka w czekoladzie.;Kawy smakowe należą do naszych specjalności. Niezwykłe propozycje komponowane są w oparciu o kolumbijską kawę Excelso z odmiany arabika, której walory doskonale współgrają z najróżniejszymi aromatami. To niesamowite, jakimi smakami może oczarować nas kawa, zachowując przy tym odpowiednie proporcje i balans.;1;http://localhost/images/product_images/kawawafelekwczekoladzie/img_0.jpg;1
;1;COFFEE TINK BRAZYLIA SANTOS;Kawy Paczkowane;119.9;1;13;Delikatna kawa o niskiej kwasowości [1kg].;Kawa uprawiana na niewielkich wysokościach, odznaczająca się niską kwasowością, czym zawdzięcza swoją delikatność. Uprawy z wysokości 800-1100 m n.p.m. Ziarno z centrum świata kawy o harmonijnym smaku i niskiej kwasowości. Wyczuwalne nuty orzechowe, czekoladowe, można wyczuć także karmel i cytrusy.;1;http://localhost/images/product_images/coffeetinkbrazyliasantos/img_0.jpg, http://localhost/images/product_images/coffeetinkbrazyliasantos/img_1.jpg;1
;1;COFFEE TINK ETIOPIA DJIMMAH;Kawy Paczkowane;44.9;1;94;Etiopska kawa o wyczuwalnej kwasowości [250g].;Kawa uprawiana w zacienionych, etiopskich płaskowyżach. Charakteryzuje się głęboką kwasowością oraz orzeźwiającym aromatem. Uprawy z wysokości 1500-2000 m n.p.m. W smaku dominują cytrusy, czekolada, kwiaty i tropikalne owoce. Wyczuwalne nuty czekolady i czerwonego wina.;1;http://localhost/images/product_images/coffeetinketiopiadjimmah/img_0.jpg;1
;1;COFFEE TINK KENIA MERU;Kawy Paczkowane;57.9;1;66;Kawa o intensywnym smaku z upraw wysokogórskich [250g].;Kawa uprawiana na charakterystycznie czerwonej, wulkanicznej, żyznej i bogatej glebie. Uprawa na dużych wysokościach nadaje jej status kawy światowej klasy. Uprawy o wysokości 1500 - 2000 m n. p. m. Doskonale zbalansowana, intensywna kawa o bardzo przyjemnym cytrusowym charakterze. Wyczuwalne nuty limonki, miodowe, morelowe.;1;http://localhost/images/product_images/coffeetinkkeniameru/img_0.jpg, http://localhost/images/product_images/coffeetinkkeniameru/img_1.jpg;1
;1;COFFEE TINK KOLUMBIA EXCELSO MEDELLIN;Kawy Paczkowane,Prezenty dla mężczyzny;119.9;1;10;Kolumbijska kawa o średniej kwasowości [1kg].;Kawa rosnąca w doskonałych warunkach klimatycznych na stokach Andów, na bogatej, wulkanicznej glebie. Uprawy o wysokości 1200 - 2000 m n.p.m. Kawa o średnio wyczuwalnej kwasowości. Bardzo intensywny, złożony i mocny aromat owoców cytrusowych oraz figi i kakao. Wyczuwalne nuty kwiatowe, cytrusowe, jagodowe, czekoladowe.;1;http://localhost/images/product_images/coffeetinkkolumbiaexcelsomedellin/img_0.jpg, http://localhost/images/product_images/coffeetinkkolumbiaexcelsomedellin/img_1.jpg;1
;1;COFFEE TINK ROYAL COFFEE;Kawy Paczkowane;99.9;1;62;Blend Arabiki i Robusty z pięciu krajów świata [1kg].;Royal Coffe to blend łączący w sobie to, co najlepsze w ziarnach z pięciu krajów. Stanowiąca 80% Arabica pochodząca z Brazylii, Peru i Hondurasu dostarcza aromatycznych doznań pełnych nut cytrusowych i czekoladowych, natomiast uzupełniająca ją Robusta z Indii i Kamerunu zwiększa moc smaku i pobudzenia. W smaku nuty ciemnej czekolady i cytrusów. .;1;http://localhost/images/product_images/coffeetinkroyalcoffee/img_0.jpg, http://localhost/images/product_images/coffeetinkroyalcoffee/img_1.jpg;1
;1;ETNO ABYSSINIAN HIGHLAND;Kawy Paczkowane;43.9;1;100;Zbalansowana kawa do ekspresu ciśnieniowego [250g].;Doskonale wyważony blend ziaren prosto z Etiopii i Kolumbii. Daje napój idealny dla wielbicieli zbalansowanych, klasycznych kaw. W smaku Abyssinian Highland przywodzi na myśl słodko-kwaśne owoce oraz słodko-gorzką czekoladę deserową. W aromacie pobrzmiewają subtelne nuty dymne, które delikatnie dopełniają całość. W efekcie otrzymujemy kawę o wspaniale harmonijnym smaku. Taką, w której kwasowość, słodycz i goryczka doskonale się ze sobą mieszają i przy każdym łyku poruszają nasze zmysły.;1;http://localhost/images/product_images/etnoabyssinianhighland/img_0.jpg;1
;1;ETNO COLOMBIA MEDELLIN;Kawy Paczkowane;40.9;1;7;Idealna kolumbijska kawa pod metody przelewowe i ciśnieniowe [250g].;Jednorodne, średnio ciemno palone ziarna pochodzące prosto z Kolumbii. To najbardziej orzeźwiająca kawowa propozycja z palety ETNO, idealna dla miłośników kwasowo - owocowych smaków. Doskonale sprawdzi się na co dzień, parzona w dużej ilości, metodą przelewową i pita z dużego kubka - również na wynos! Choć Colombia Medellin niesie w sobie typową dla czekolady deserowej delikatna słodycz i goryczkę, na pierwszy plan zdecydowanie wysuwa się w niej kwasowość, która można przyrównać do smaku owoców pestkowych. Wypalana jest pod metody przelewowe i ciśnieniowe, ale każdy w tych sposobów parzenia przyniesie nieco inny efekt smakowy.;1;http://localhost/images/product_images/etnocolombiamedellin/img_0.jpg;1
;1;ETNO FUSION;Kawy Paczkowane;40.9;1;41;Najwyższej jakości blend oparty na etiopskiej kawie [250g];Klasyczny blend z małym twistem. Fusion to ciekawe połączenie ziaren brazylijskich i etiopskich, przy czym te ostatnie to znane z oferty marki ETNO Yirgacheffe, czyli ziarna, które zamiast typowej dla etiopskiego napoju kwasowości zachwycają bukietem delikatnych kwiatowych aromatów. Fusion to kompozycja dla wszystkich miłośników klasyki oraz kawy , która z każdą sekundą odkrywa przed nami swoje kolejne tajemnice, prezentując prawdziwą fuzję smaków. Idealnie balansuje pomiędzy delikatną kwasowością, wysoką słodyczą i kapką goryczki, a jej smak i aromat rozwija się w czasie i ujawnia swoje kolejne nuty: kwiatową, migdałową i cytrynową. Całość zamyka wspaniały czekoladowy aftertaste - posmak, do którego chce się wielokrotnie wracać.;1;http://localhost/images/product_images/etnofusion/img_0.jpg;1
;1;ETNO INTERCONTINENTAL;Kawy Paczkowane;40.9;1;66;Zbalansowane połączenie kaw z Ameryki Południowej i Afryki [250g].;Smak Brazylii, Kolumbii i Etiopii zaklęty w ziarnach poddanych średnio ciemnemu paleniu. Intercontinental to łagodna kawa o niezwykle zbalansowanym smaku. Najmocniej wyczuwalna jest w niej słodycz, przynosząca na myśl mleczną czekoladę, której wtóruje kojarząca się z owocami pestkowymi kwasowość i orzechowa goryczka. Ta delikatna kawa o subtelnym smaku i lekkiej, dość przejrzystej konsystencji stanowi idealny wybór na popołudniowa przerwę w pracy lub leniwe weekendowe popołudnie, gdy chcemy podelektować się ulubionym napojem. Warto mieć ją zawsze w zapasie - stąd dostępność dużej gramatury. Intercontinental smakuje równie wybornie solo, jak i w połączeniu z mlekiem lub napojem roślinnym.;1;http://localhost/images/product_images/etnointercontinental/img_0.jpg;1
;1;ETNO ITALIAN ROAST;Kawy Paczkowane;40.9;1;39;Klasyczny smak kawy rodem z Włoch [250g].;Idealny wybór na co dzień, zwłaszcza do porannego espresso oraz wszelkich kompozycji na bazie mleka lub napoju roślinnego. Italian Roast to klasyczny blend ziaren pochodzących z Etiopii, Brazylii i Kolumbii, długo i mocno wypalanych, czarujących dymno-drzewnym aromatem, w których wyczuwalne są również nuty orzechowe i karmelowe. Ciemne wypalenia ziaren nadaje kawie intensywny smak, pełen czekoladowej słodyczy oraz charakterystycznej goryczki. Na próżno szukać w niej jednak kwasowości, co z pewnością ucieszy stroniących od tego smaku kawoszy. Italian Roast ma wyższe body, a więc jest przyjemnie gęsta i nieprzejrzysta. Charakteru dodaje jej również naturalna, piękna crema.;1;http://localhost/images/product_images/etnoitalianroast/img_0.jpg;1
